Artist and Title,Streams,Daily,streams,Occurrence,Artist,title
Lil Wayne - She Will,350859004,1051255.0,350859004,0,Lil Wayne,She Will
Imagine Dragons - I Bet My Life,350699092,67715.0,350699092,0,Imagine Dragons,I Bet My Life
Paramore - All I Wanted,350630546,403531.0,350630546,0,Paramore,All I Wanted
Green Neon DJ - El Gordo Trae El Mando (Tik Tok Edit),350567118,1061637.0,350567118,0,Green Neon DJ,El Gordo Trae El Mando (Tik Tok Edit)
Los Ángeles Azules - El Listón De Tu Pelo,350560211,225082.0,350560211,0,Los Ángeles Azules,El Listón De Tu Pelo
Whitney Houston - How Will I Know,350470719,191983.0,350470719,0,Whitney Houston,How Will I Know
Christina Aguilera - Beautiful,350433655,102108.0,350433655,0,Christina Aguilera,Beautiful
Kanye West - Good Morning,350404976,167990.0,350404976,0,Kanye West,Good Morning
Luther Vandross - Never Too Much,350401970,169746.0,350401970,0,Luther Vandross,Never Too Much
Billie Eilish - L’AMOUR DE MA VIE,350393229,650421.0,350393229,0,Billie Eilish,L’AMOUR DE MA VIE
Ed Sheeran - Overpass Graffiti,350370606,75541.0,350370606,0,Ed Sheeran,Overpass Graffiti
Mac Miller - Come Back to Earth,350350222,175620.0,350350222,0,Mac Miller,Come Back to Earth
Bastille - Good Grief,350321121,104450.0,350321121,0,Bastille,Good Grief
Taylor Swift - 22 (Taylor's Version),350305660,184108.0,350305660,0,Taylor Swift,22 (Taylor's Version)
Manuel Turizo - Esperándote,350303042,59443.0,350303042,0,Manuel Turizo,Esperándote
Natalie La Rose - Somebody,350075140,59068.0,350075140,0,Natalie La Rose,Somebody
Mi Banda El Mexicano - Ramito De Violetas,350073670,144606.0,350073670,0,Mi Banda El Mexicano,Ramito De Violetas
lovelytheband - broken,350038012,65544.0,350038012,0,lovelytheband,broken
Rod Wave - Heart On Ice,350034849,94149.0,350034849,0,Rod Wave,Heart On Ice
Russ - Missin You Crazy,349997634,55232.0,349997634,0,Russ,Missin You Crazy
The Fray - Over My Head (Cable Car),349944612,182234.0,349944612,0,The Fray,Over My Head (Cable Car)
Duki - Goteo,349899658,152889.0,349899658,0,Duki,Goteo
Charli xcx - 360,349802669,651513.0,349802669,0,Charli xcx,360
"Tion Wayne - Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",349780146,61015.0,349780146,0,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]"
Yiyo Sarante - Corazon de Acero,349740014,232410.0,349740014,0,Yiyo Sarante,Corazon de Acero
Kris Kross Amsterdam - Whenever,349614031,18403.0,349614031,0,Kris Kross Amsterdam,Whenever
"La Adictiva - Después de Ti, ¿Quién?",349502929,370812.0,349502929,0,La Adictiva,"Después de Ti, ¿Quién?"
Phantogram - Black Out Days,349467143,214089.0,349467143,0,Phantogram,Black Out Days
Dire Straits - Brothers in Arms,349455641,193061.0,349455641,0,Dire Straits,Brothers in Arms
Frank Sinatra - That's Life,349439651,207918.0,349439651,0,Frank Sinatra,That's Life
Oliver Heldens - Gecko (Overdrive),349417247,109064.0,349417247,0,Oliver Heldens,Gecko (Overdrive)
Billie Eilish - Lost Cause,349416665,169735.0,349416665,0,Billie Eilish,Lost Cause
Eric Clapton - Layla,349351788,138175.0,349351788,0,Eric Clapton,Layla
Dave - Starlight,349251470,177146.0,349251470,0,Dave,Starlight
Post Malone - Spoil My Night,349177387,36139.0,349177387,0,Post Malone,Spoil My Night
Ed Sheeran - All of the Stars,349144798,75179.0,349144798,0,Ed Sheeran,All of the Stars
Birdy - People Help the People,349113949,243363.0,349113949,0,Birdy,People Help the People
Asaf Avidan - One Day / Reckoning Song (Wankelmut Remix),349019385,126634.0,349019385,0,Asaf Avidan,One Day / Reckoning Song (Wankelmut Remix)
ABBA - Chiquitita,348925873,219182.0,348925873,0,ABBA,Chiquitita
"Tyler, The Creator - Like Him",348921141,1823915.0,348921141,0,"Tyler, The Creator",Like Him
Jim Croce - Time in a Bottle,348902162,241030.0,348902162,0,Jim Croce,Time in a Bottle
Matisse - Como Lo Hice Yo,348815306,111563.0,348815306,0,Matisse,Como Lo Hice Yo
Kungs - Never Going Home,348669309,125465.0,348669309,0,Kungs,Never Going Home
BTS - Mikrokosmos,348548548,98322.0,348548548,0,BTS,Mikrokosmos
Daft Punk - Lose Yourself to Dance,348546344,123759.0,348546344,0,Daft Punk,Lose Yourself to Dance
Imagine Dragons - Wrecked,348446967,137990.0,348446967,0,Imagine Dragons,Wrecked
Feid - Prohibidox,348446737,155304.0,348446737,0,Feid,Prohibidox
Chris Brown - Questions,348386536,61599.0,348386536,0,Chris Brown,Questions
George Ezra - Paradise,348369413,64269.0,348369413,0,George Ezra,Paradise
SZA - Normal Girl,348191930,298055.0,348191930,0,SZA,Normal Girl
Cher - If I Could Turn Back Time,348135229,177507.0,348135229,0,Cher,If I Could Turn Back Time
Post Malone - Over Now,348090376,57051.0,348090376,0,Post Malone,Over Now
Demi Lovato - Give Your Heart a Break,348050651,156467.0,348050651,0,Demi Lovato,Give Your Heart a Break
Playboi Carti - Vamp Anthem,348037033,171785.0,348037033,0,Playboi Carti,Vamp Anthem
La Adictiva - En Peligro de Extinción,347990678,135106.0,347990678,0,La Adictiva,En Peligro de Extinción
Thundercat - Funny Thing,347979546,127011.0,347979546,0,Thundercat,Funny Thing
Justin Bieber - One Time,347894012,252334.0,347894012,0,Justin Bieber,One Time
Standly - Pégate,347877717,289438.0,347877717,0,Standly,Pégate
Phillip Phillips - Home,347873276,121778.0,347873276,0,Phillip Phillips,Home
2Pac - Dear Mama,347867141,137105.0,347867141,0,2Pac,Dear Mama
Young Nudy - EA,347805984,188226.0,347805984,0,Young Nudy,EA
Labrinth - Forever,347753970,94571.0,347753970,0,Labrinth,Forever
The Script - For the First Time,347665009,139619.0,347665009,0,The Script,For the First Time
USHER - U Got It Bad,347589240,150497.0,347589240,0,USHER,U Got It Bad
Mau y Ricky - La Boca,347576600,94044.0,347576600,0,Mau y Ricky,La Boca
Cristian Castro - No Podras,347534597,234274.0,347534597,0,Cristian Castro,No Podras
Simple Plan - I'm Just a Kid,347464093,183772.0,347464093,0,Simple Plan,I'm Just a Kid
ABBA - Super Trouper,347440541,221682.0,347440541,0,ABBA,Super Trouper
Eminem - Like Toy Soldiers,347414070,91312.0,347414070,0,Eminem,Like Toy Soldiers
Wisin & Yandel - Rakata,347323173,292621.0,347323173,0,Wisin & Yandel,Rakata
Wisin - Vacaciones,347260438,43234.0,347260438,0,Wisin,Vacaciones
TK from Ling tosite sigure - unravel,347222387,147895.0,347222387,0,TK from Ling tosite sigure,unravel
Diddy - Dirty Money - Coming Home,347216192,73799.0,347216192,0,Diddy,Dirty Money - Coming Home
D12 - My Band,347171458,143955.0,347171458,0,D12,My Band
Ace of Base - The Sign,347143205,182865.0,347143205,0,Ace of Base,The Sign
NOTD - I Wanna Know,347135728,43770.0,347135728,0,NOTD,I Wanna Know
NewJeans - ETA,347134777,279418.0,347134777,0,NewJeans,ETA
Tina Turner - The Best,347122943,270060.0,347122943,0,Tina Turner,The Best
"Bizarrap - Eladio Carrion: Bzrp Music Sessions, Vol. 40",347060299,105470.0,347060299,0,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40"
Stray Kids - MANIAC,347028843,222052.0,347028843,0,Stray Kids,MANIAC
NAV - Wanted You,346994952,38177.0,346994952,0,NAV,Wanted You
Sam Smith - Have Yourself A Merry Little Christmas,346988698,2407.0,346988698,0,Sam Smith,Have Yourself A Merry Little Christmas
Zedd - Stay The Night,346972941,138872.0,346972941,0,Zedd,Stay The Night
6ix9ine - KIKA,346893221,26315.0,346893221,0,6ix9ine,KIKA
Justin Bieber - Somebody To Love,346862412,255500.0,346862412,0,Justin Bieber,Somebody To Love
Maná - Bendita Tu Luz,346769037,176461.0,346769037,0,Maná,Bendita Tu Luz
Don Toliver - Private Landing,346759943,416884.0,346759943,0,Don Toliver,Private Landing
Future - Fuck Up Some Commas,346612918,65687.0,346612918,0,Future,Fuck Up Some Commas
The Black Keys - Gold on the Ceiling,346577005,144412.0,346577005,0,The Black Keys,Gold on the Ceiling
Harry Styles - Two Ghosts,346564429,78624.0,346564429,0,Harry Styles,Two Ghosts
Grupo Marca Registrada - Di Que Sí,346471535,167914.0,346471535,0,Grupo Marca Registrada,Di Que Sí
Zach Bryan - Hey Driver,346467995,225244.0,346467995,0,Zach Bryan,Hey Driver
Juan Luis Guerra 4.40 - Bendita Tu Luz,346403060,179660.0,346403060,0,Juan Luis Guerra 4.40,Bendita Tu Luz
Chief Keef - I Don't Like,346200342,174993.0,346200342,0,Chief Keef,I Don't Like
David Guetta - She Wolf (Falling to Pieces) [feat. Sia],346078476,137804.0,346078476,0,David Guetta,She Wolf (Falling to Pieces) [feat. Sia]
Air Supply - Making Love Out of Nothing at All,346019474,210629.0,346019474,0,Air Supply,Making Love Out of Nothing at All
David Bowie - Life on Mars?,346015262,98029.0,346015262,0,David Bowie,Life on Mars?
Lil Uzi Vert - Futsal Shuffle 2020,345917918,67595.0,345917918,0,Lil Uzi Vert,Futsal Shuffle 2020
Brooks & Dunn - Neon Moon,345892454,287219.0,345892454,0,Brooks & Dunn,Neon Moon
Megan Moroney - Tennessee Orange,345845574,512015.0,345845574,0,Megan Moroney,Tennessee Orange
"Johann Sebastian Bach - Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",345747344,141450.0,345747344,0,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude"
Gladys Knight & The Pips - Midnight Train to Georgia,345594277,173576.0,345594277,0,Gladys Knight & The Pips,Midnight Train to Georgia
BTS - Save Me,345374554,95465.0,345374554,0,BTS,Save Me
The Weeknd - Hurt You,345293521,129420.0,345293521,0,The Weeknd,Hurt You
Mustard - Baguettes in the Face,345204166,47945.0,345204166,0,Mustard,Baguettes in the Face
Noah Kahan - You’re Gonna Go Far,345165265,668268.0,345165265,0,Noah Kahan,You’re Gonna Go Far
Lady Gaga - The Edge Of Glory,345164499,179750.0,345164499,0,Lady Gaga,The Edge Of Glory
Korn - Falling Away from Me,345103192,289058.0,345103192,0,Korn,Falling Away from Me
Five Finger Death Punch - Jekyll and Hyde,345097494,111643.0,345097494,0,Five Finger Death Punch,Jekyll and Hyde
1Kilo - Deixe Me Ir,345097341,182286.0,345097341,0,1Kilo,Deixe Me Ir
Major Lazer - Run Up,345071457,42099.0,345071457,0,Major Lazer,Run Up
Jordan Davis - Singles You Up,344973479,95219.0,344973479,0,Jordan Davis,Singles You Up
Lil Yachty - One Night,344891945,37781.0,344891945,0,Lil Yachty,One Night
Demi Lovato - Tell Me You Love Me,344723951,37119.0,344723951,0,Demi Lovato,Tell Me You Love Me
Cavetown - This Is Home,344721248,114799.0,344721248,0,Cavetown,This Is Home
Wiz Khalifa - We Dem Boyz,344693363,75557.0,344693363,0,Wiz Khalifa,We Dem Boyz
George Ezra - Green Green Grass,344643240,175875.0,344643240,0,George Ezra,Green Green Grass
"Rich Homie Quan - Flex (Ooh, Ooh, Ooh)",344623475,71523.0,344623475,0,Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)"
"Tyler, The Creator - I THINK",344559104,198890.0,344559104,0,"Tyler, The Creator",I THINK
A$AP Rocky - Wild for the Night,344540555,57056.0,344540555,0,A$AP Rocky,Wild for the Night
"Melanie Martinez - Tag, You're It",344536889,150785.0,344536889,0,Melanie Martinez,"Tag, You're It"
Kid Cudi - Erase Me,344507265,86035.0,344507265,0,Kid Cudi,Erase Me
Beyoncé - Formation,344471169,106467.0,344471169,0,Beyoncé,Formation
Wisin & Yandel - Sexy Movimiento,344405149,337436.0,344405149,0,Wisin & Yandel,Sexy Movimiento
Juice WRLD - Life's A Mess,344398590,86162.0,344398590,0,Juice WRLD,Life's A Mess
Jorja Smith - Be Honest,344330540,98124.0,344330540,0,Jorja Smith,Be Honest
BTS - MIC Drop (Steve Aoki Remix) (Full Length Edition),344239129,108103.0,344239129,0,BTS,MIC Drop (Steve Aoki Remix) (Full Length Edition)
Madison Beer - Selfish,344200617,55729.0,344200617,0,Madison Beer,Selfish
Stone Temple Pilots - Plush,344156873,211015.0,344156873,0,Stone Temple Pilots,Plush
Adie - Mahika,344145543,259839.0,344145543,0,Adie,Mahika
Regard - You,344145262,120221.0,344145262,0,Regard,You
Dua Lipa - Hotter Than Hell,344043104,66129.0,344043104,0,Dua Lipa,Hotter Than Hell
Timeflies - Once In a While,344017581,9023.0,344017581,0,Timeflies,Once In a While
Drake - Champagne Poetry,343989058,129010.0,343989058,0,Drake,Champagne Poetry
BTS - Anpanman,343894250,84491.0,343894250,0,BTS,Anpanman
Jax Jones - Breathe,343659943,43479.0,343659943,0,Jax Jones,Breathe
Alesso - REMEDY,343653080,44361.0,343653080,0,Alesso,REMEDY
Banda Tierra Sagrada - La Buena y la Mala,343458226,182060.0,343458226,0,Banda Tierra Sagrada,La Buena y la Mala
Kanye West - Moon,343388846,124421.0,343388846,0,Kanye West,Moon
Michael Bublé - Santa Claus Is Coming to Town,343368780,3407.0,343368780,0,Michael Bublé,Santa Claus Is Coming to Town
Summer Walker - Session 32,343368267,147111.0,343368267,0,Summer Walker,Session 32
Death Cab for Cutie - I Will Follow You into the Dark,343335541,78539.0,343335541,0,Death Cab for Cutie,I Will Follow You into the Dark
Paramore - Decode,343241554,309449.0,343241554,0,Paramore,Decode
The Weeknd - Less Than Zero,343215969,178969.0,343215969,0,The Weeknd,Less Than Zero
Bailey Zimmerman - Fall In Love,343208847,427466.0,343208847,0,Bailey Zimmerman,Fall In Love
NOBITA - Ikaw Lang,343086853,315842.0,343086853,0,NOBITA,Ikaw Lang
Coldplay - Every Teardrop Is a Waterfall,343081651,169322.0,343081651,0,Coldplay,Every Teardrop Is a Waterfall
Pink Floyd - The Great Gig in the Sky,343064075,228967.0,343064075,0,Pink Floyd,The Great Gig in the Sky
Sabrina Carpenter - Juno,343061439,1422508.0,343061439,0,Sabrina Carpenter,Juno
Alannah Myles - Black Velvet,343012871,136347.0,343012871,0,Alannah Myles,Black Velvet
Oxlade - KU LO SA,342916975,240800.0,342916975,0,Oxlade,KU LO SA
Young M.A - OOOUUU,342846367,98212.0,342846367,0,Young M.A,OOOUUU
Mae Stephens - If We Ever Broke Up,342793078,106082.0,342793078,0,Mae Stephens,If We Ever Broke Up
Brent Faiyaz - Been Away,342763460,269558.0,342763460,0,Brent Faiyaz,Been Away
Modern Talking - Brother Louie,342698480,249862.0,342698480,0,Modern Talking,Brother Louie
USHER - Love in This Club,342624574,203038.0,342624574,0,USHER,Love in This Club
A$AP Ferg - Plain Jane REMIX,342590983,94224.0,342590983,0,A$AP Ferg,Plain Jane REMIX
ENHYPEN - Drunk-Dazed,342589039,188316.0,342589039,0,ENHYPEN,Drunk-Dazed
Matchbox Twenty - 3AM,342588605,154817.0,342588605,0,Matchbox Twenty,3AM
NAV - Turks,342567895,84974.0,342567895,0,NAV,Turks
George Henrique & Rodrigo - Vai Lá Em Casa Hoje,342502884,110553.0,342502884,0,George Henrique & Rodrigo,Vai Lá Em Casa Hoje
Eminem - Cinderella Man,342467672,100128.0,342467672,0,Eminem,Cinderella Man
mgk - forget me too,342371824,100601.0,342371824,0,mgk,forget me too
Aerosmith - Cryin',342280999,165110.0,342280999,0,Aerosmith,Cryin'
Whitesnake - Is This Love,342217385,145164.0,342217385,0,Whitesnake,Is This Love
Ed Sheeran - I'm a Mess,342201937,30807.0,342201937,0,Ed Sheeran,I'm a Mess
PinkPantheress - Break It Off,342122483,216522.0,342122483,0,PinkPantheress,Break It Off
Bon Jovi - Runaway,342028027,202198.0,342028027,0,Bon Jovi,Runaway
Dermot Kennedy - Outnumbered,341840463,68719.0,341840463,0,Dermot Kennedy,Outnumbered
Florida Georgia Line - May We All,341738866,77442.0,341738866,0,Florida Georgia Line,May We All
Billie Eilish - Halley's Comet,341690031,276665.0,341690031,0,Billie Eilish,Halley's Comet
Labrinth - Beneath Your Beautiful,341555679,64459.0,341555679,0,Labrinth,Beneath Your Beautiful
System Of A Down - Sugar,341522706,222371.0,341522706,0,System Of A Down,Sugar
Lauv - Who,341476206,76821.0,341476206,0,Lauv,Who
Melanie Martinez - Training Wheels,341425488,76573.0,341425488,0,Melanie Martinez,Training Wheels
Rammstein - Engel,341384976,220457.0,341384976,0,Rammstein,Engel
Randy Newman - You've Got a Friend in Me,341383550,111032.0,341383550,0,Randy Newman,You've Got a Friend in Me
Vansire - From the Subway Train,341378004,89217.0,341378004,0,Vansire,From the Subway Train
John Lennon - Woman,341367883,159530.0,341367883,0,John Lennon,Woman
Lil Uzi Vert - P2,341367820,45478.0,341367820,0,Lil Uzi Vert,P2
The Doors - Light My Fire,341290141,100680.0,341290141,0,The Doors,Light My Fire
Sleeping At Last - Turning Page,341269142,123955.0,341269142,0,Sleeping At Last,Turning Page
Billie Eilish - come out and play,341251094,95695.0,341251094,0,Billie Eilish,come out and play
Justin Wellington - Iko Iko (My Bestie),341122823,98667.0,341122823,0,Justin Wellington,Iko Iko (My Bestie)
Kanye West - True Love,341011777,205844.0,341011777,0,Kanye West,True Love
The Pussycat Dolls - When I Grow Up,340940276,161181.0,340940276,0,The Pussycat Dolls,When I Grow Up
Drake - HYFR (Hell Ya Fucking Right),340782266,149797.0,340782266,0,Drake,HYFR (Hell Ya Fucking Right)
Mohombi - Bumpy Ride,340661772,142389.0,340661772,0,Mohombi,Bumpy Ride
Arcángel - Infeliz,340527580,120252.0,340527580,0,Arcángel,Infeliz
Miranda! - Perfecta,340437620,188922.0,340437620,0,Miranda!,Perfecta
XXXTENTACION - Save Me,340429304,137181.0,340429304,0,XXXTENTACION,Save Me
Wolfmother - Joker And The Thief,340374160,126294.0,340374160,0,Wolfmother,Joker And The Thief
Future - Drankin N Smokin,340330871,157399.0,340330871,0,Future,Drankin N Smokin
Unlike Pluto - Everything Black,340325216,92535.0,340325216,0,Unlike Pluto,Everything Black
Taylor Swift - Red (Taylor's Version),340304081,176115.0,340304081,0,Taylor Swift,Red (Taylor's Version)
Lil Peep - Awful Things,340296278,56531.0,340296278,0,Lil Peep,Awful Things
SUICIDAL-IDOL - ecstacy (slowed),340228063,217028.0,340228063,0,SUICIDAL-IDOL,ecstacy (slowed)
J. Cole - Apparently,340214113,101308.0,340214113,0,J. Cole,Apparently
Lorde - Supercut,340184484,254949.0,340184484,0,Lorde,Supercut
Tiago PZK - Salimo de Noche,340168410,60580.0,340168410,0,Tiago PZK,Salimo de Noche
Muse - Hysteria,340168223,201471.0,340168223,0,Muse,Hysteria
Bad Bunny - Que Malo,339895171,154167.0,339895171,0,Bad Bunny,Que Malo
Vierra - Seandainya,339886430,451899.0,339886430,0,Vierra,Seandainya
IVE - ELEVEN,339787900,101494.0,339787900,0,IVE,ELEVEN
Drake - Fire & Desire,339739127,164190.0,339739127,0,Drake,Fire & Desire
We The Kings - Sad Song,339705584,64358.0,339705584,0,We The Kings,Sad Song
Alex G - Treehouse,339697901,418098.0,339697901,0,Alex G,Treehouse
DaniLeigh - Easy,339606446,109261.0,339606446,0,DaniLeigh,Easy
Chayanne - Dejaría Todo,339600364,255668.0,339600364,0,Chayanne,Dejaría Todo
Charly Black - Gyal You a Party Animal,339570936,127273.0,339570936,0,Charly Black,Gyal You a Party Animal
"Destiny's Child - Jumpin', Jumpin'",339560821,114070.0,339560821,0,Destiny's Child,"Jumpin', Jumpin'"
Maluma - ADMV,339479004,95696.0,339479004,0,Maluma,ADMV
Pitbull - We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],339393399,176627.0,339393399,0,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song]
Julión Álvarez y su Norteño Banda - Que Te Vaya Bien,339364731,201891.0,339364731,0,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien
Lewis Capaldi - Grace,339356189,76453.0,339356189,0,Lewis Capaldi,Grace
Eladio Carrion - 3 Am,339344136,174833.0,339344136,0,Eladio Carrion,3 Am
Thalia - Desde Esa Noche,339220274,65664.0,339220274,0,Thalia,Desde Esa Noche
Daddy Yankee - Si Supieras,339203618,137928.0,339203618,0,Daddy Yankee,Si Supieras
"Tyler, The Creator - SWEET / I THOUGHT YOU WANTED TO DANCE",339056584,286116.0,339056584,0,"Tyler, The Creator",SWEET / I THOUGHT YOU WANTED TO DANCE
Banda MS de Sergio Lizárraga - A Lo Mejor,339042785,152475.0,339042785,0,Banda MS de Sergio Lizárraga,A Lo Mejor
Sech - Si Te Vas,339030694,35689.0,339030694,0,Sech,Si Te Vas
Lil Wayne - How To Love,338936006,150211.0,338936006,0,Lil Wayne,How To Love
Toby Keith - Should've Been A Cowboy,338916786,218970.0,338916786,0,Toby Keith,Should've Been A Cowboy
DJ Nelson - La Pregunta,338874208,217021.0,338874208,0,DJ Nelson,La Pregunta
Tiago PZK - Entre Nosotros (Remix) [con Nicki Nicole],338821466,110120.0,338821466,0,Tiago PZK,Entre Nosotros (Remix) [con Nicki Nicole]
Beyoncé - Beautiful Liar,338616404,227272.0,338616404,0,Beyoncé,Beautiful Liar
